Victim Age,Victim Sex ,Victim Race ,Reported Date ,Reported Day of Week,Report Month,City,State,Season,Population,Disposition
47,Female,Black,3/31/2013,6,3,St. Louis,MO,Spring,318624,No Arrest
39,Female,Black,4/1/2013,0,4,St. Louis,MO,Spring,318624,No Arrest
34,Male,Black,4/21/2013,6,4,St. Louis,MO,Spring,318624,Arrest Made
57,Female,White,4/23/2013,1,4,St. Louis,MO,Spring,318624,No Arrest
41,Male,Black,5/2/2013,3,5,St. Louis,MO,Spring,318624,Arrest Made
16,Male,Black,5/7/2013,1,5,St. Louis,MO,Spring,318624,No Arrest
2,Male,Black,5/9/2013,3,5,St. Louis,MO,Spring,318624,Arrest Made
20,Male,Black,5/21/2013,1,5,St. Louis,MO,Spring,318624,No Arrest
21,Male,Black,5/21/2013,1,5,St. Louis,MO,Spring,318624,No Arrest
32,Male,Black,5/26/2013,6,5,St. Louis,MO,Spring,318624,Arrest Made
47,Male,Black,5/30/2013,3,5,St. Louis,MO,Spring,318624,No Arrest
19,Male,White,5/31/2013,4,5,St. Louis,MO,Spring,318624,Arrest Made
27,Male,Black,6/6/2013,3,6,St. Louis,MO,Summer,318624,No Arrest
30,Male,Asian,6/10/2013,0,6,St. Louis,MO,Summer,318624,No Arrest
35,Male,Black,6/10/2013,0,6,St. Louis,MO,Summer,318624,Arrest Made
29,Male,Black,6/13/2013,3,6,St. Louis,MO,Summer,318624,No Arrest
44,Female,Black,6/13/2013,3,6,St. Louis,MO,Summer,318624,No Arrest
54,Female,Hispanic,6/13/2013,3,6,St. Louis,MO,Summer,318624,No Arrest
29,Female,Black,6/21/2013,4,6,St. Louis,MO,Summer,318624,Arrest Made
28,Male,Black,6/25/2013,1,6,St. Louis,MO,Summer,318624,Arrest Made
27,Female,White,6/29/2013,5,6,St. Louis,MO,Summer,318624,No Arrest
3,Male,Hispanic,6/29/2013,5,6,St. Louis,MO,Summer,318624,No Arrest
22,Male,Black,6/29/2013,5,6,St. Louis,MO,Summer,318624,Arrest Made
35,Male,Black,7/1/2013,0,7,St. Louis,MO,Summer,318624,Arrest Made
19,Male,Black,7/6/2013,5,7,St. Louis,MO,Summer,318624,No Arrest
33,Male,Black,7/8/2013,0,7,St. Louis,MO,Summer,318624,No Arrest
9,Male,Black,7/10/2013,2,7,St. Louis,MO,Summer,318624,Arrest Made
26,Male,Black,7/10/2013,2,7,St. Louis,MO,Summer,318624,No Arrest
20,Male,Black,7/16/2013,1,7,St. Louis,MO,Summer,318624,Arrest Made
29,Male,Black,7/18/2013,3,7,St. Louis,MO,Summer,318624,Arrest Made
48,Male,White,7/21/2013,6,7,St. Louis,MO,Summer,318624,Arrest Made
45,Male,Black,7/29/2013,0,7,St. Louis,MO,Summer,318624,No Arrest
29,Male,Asian,7/31/2013,2,7,St. Louis,MO,Summer,318624,Arrest Made
46,Male,Black,8/3/2013,5,8,St. Louis,MO,Summer,318624,No Arrest
23,Female,Black,7/30/2013,1,7,St. Louis,MO,Summer,318624,No Arrest
22,Male,Black,8/3/2013,5,8,St. Louis,MO,Summer,318624,Arrest Made
56,Male,Black,8/4/2013,6,8,St. Louis,MO,Summer,318624,Arrest Made
44,Male,Asian,8/6/2013,1,8,St. Louis,MO,Summer,318624,Arrest Made
26,Female,Black,8/9/2013,4,8,St. Louis,MO,Summer,318624,Arrest Made
27,Male,Black,8/9/2013,4,8,St. Louis,MO,Summer,318624,Arrest Made
27,Male,Black,8/14/2013,2,8,St. Louis,MO,Summer,318624,Arrest Made
17,Male,Black,8/15/2013,3,8,St. Louis,MO,Summer,318624,Arrest Made
26,Female,Black,8/22/2013,3,8,St. Louis,MO,Summer,318624,No Arrest
35,Male,Black,8/26/2013,0,8,St. Louis,MO,Summer,318624,Arrest Made
21,Male,Black,8/31/2013,5,8,St. Louis,MO,Summer,318624,No Arrest
22,Male,Black,9/2/2013,0,9,St. Louis,MO,Fall,318624,No Arrest
36,Male,Black,9/7/2013,5,9,St. Louis,MO,Fall,318624,Arrest Made
21,Male,Black,9/9/2013,0,9,St. Louis,MO,Fall,318624,No Arrest
30,Male,Black,9/11/2013,2,9,St. Louis,MO,Fall,318624,No Arrest
21,Male,Black,9/22/2013,6,9,St. Louis,MO,Fall,318624,No Arrest
18,Male,Black,9/22/2013,6,9,St. Louis,MO,Fall,318624,Arrest Made
40,Male,Black,9/20/2013,4,9,St. Louis,MO,Fall,318624,No Arrest
16,Male,Black,9/27/2013,4,9,St. Louis,MO,Fall,318624,Arrest Made
37,Male,Black,9/29/2013,6,9,St. Louis,MO,Fall,318624,Arrest Made
27,Male,Black,10/2/2013,2,10,St. Louis,MO,Fall,318624,No Arrest
35,Male,Black,10/7/2013,0,10,St. Louis,MO,Fall,318624,No Arrest
28,Male,Black,10/9/2013,2,10,St. Louis,MO,Fall,318624,Arrest Made
46,Male,White,10/11/2013,4,10,St. Louis,MO,Fall,318624,Arrest Made
23,Male,Black,10/11/2013,4,10,St. Louis,MO,Fall,318624,No Arrest
45,Male,Black,10/13/2013,6,10,St. Louis,MO,Fall,318624,Arrest Made
32,Female,Black,10/13/2013,6,10,St. Louis,MO,Fall,318624,Arrest Made
26,Female,White,10/13/2013,6,10,St. Louis,MO,Fall,318624,Arrest Made
30,Female,Black,10/13/2013,6,10,St. Louis,MO,Fall,318624,No Arrest
27,Male,Black,10/17/2013,3,10,St. Louis,MO,Fall,318624,No Arrest
22,Male,Black,10/19/2013,5,10,St. Louis,MO,Fall,318624,No Arrest
16,Male,Black,10/22/2013,1,10,St. Louis,MO,Fall,318624,Arrest Made
38,Male,Black,10/26/2013,5,10,St. Louis,MO,Fall,318624,Arrest Made
20,Female,Black,10/30/2013,2,10,St. Louis,MO,Fall,318624,No Arrest
35,Male,Black,11/7/2013,3,11,St. Louis,MO,Fall,318624,Arrest Made
18,Male,Black,11/7/2013,3,11,St. Louis,MO,Fall,318624,No Arrest
36,Male,Black,11/12/2013,1,11,St. Louis,MO,Fall,318624,No Arrest
29,Male,Black,11/12/2013,1,11,St. Louis,MO,Fall,318624,Arrest Made
20,Male,Black,11/14/2013,3,11,St. Louis,MO,Fall,318624,No Arrest
30,Male,Black,11/15/2013,4,11,St. Louis,MO,Fall,318624,No Arrest
39,Male,Black,11/24/2013,6,11,St. Louis,MO,Fall,318624,No Arrest
22,Male,Black,11/24/2013,6,11,St. Louis,MO,Fall,318624,Arrest Made
34,Male,Black,12/1/2013,6,12,St. Louis,MO,Winter,318624,No Arrest
49,Male,White,11/29/2013,4,11,St. Louis,MO,Fall,318624,Arrest Made
22,Male,Black,12/4/2013,2,12,St. Louis,MO,Winter,318624,Arrest Made
21,Male,Black,12/5/2013,3,12,St. Louis,MO,Winter,318624,No Arrest
22,Male,Black,12/5/2013,3,12,St. Louis,MO,Winter,318624,No Arrest
40,Male,Black,12/5/2013,3,12,St. Louis,MO,Winter,318624,Arrest Made
29,Male,White,12/6/2013,4,12,St. Louis,MO,Winter,318624,Arrest Made
41,Male,Black,12/8/2013,6,12,St. Louis,MO,Winter,318624,No Arrest
22,Male,Black,12/15/2013,6,12,St. Louis,MO,Winter,318624,Arrest Made
59,Female,Black,12/19/2013,3,12,St. Louis,MO,Winter,318624,Arrest Made
39,Male,Black,12/21/2013,5,12,St. Louis,MO,Winter,318624,No Arrest
50,Female,Black,11/25/2013,0,11,St. Louis,MO,Fall,318624,Arrest Made
40,Male,Black,12/25/2013,2,12,St. Louis,MO,Winter,318624,No Arrest
30,Male,Black,12/28/2013,5,12,St. Louis,MO,Winter,318624,No Arrest
32,Male,Black,12/29/2013,6,12,St. Louis,MO,Winter,318624,Arrest Made
51,Female,Black,12/29/2013,6,12,St. Louis,MO,Winter,318624,Arrest Made
35,Male,Black,12/30/2013,0,12,St. Louis,MO,Winter,318624,Arrest Made
54,Male,Black,12/30/2013,0,12,St. Louis,MO,Winter,318624,No Arrest
20,Male,Black,1/8/2014,2,1,St. Louis,MO,Winter,317599,Arrest Made
25,Female,Black,1/8/2014,2,1,St. Louis,MO,Winter,317599,Arrest Made
3,Male,Black,1/8/2014,2,1,St. Louis,MO,Winter,317599,Arrest Made
23,Male,Black,1/11/2014,5,1,St. Louis,MO,Winter,317599,No Arrest
16,Male,Black,1/14/2014,1,1,St. Louis,MO,Winter,317599,Arrest Made
28,Male,Black,1/20/2014,0,1,St. Louis,MO,Winter,317599,No Arrest
23,Male,Black,1/21/2014,1,1,St. Louis,MO,Winter,317599,Arrest Made
31,Male,Black,1/21/2014,1,1,St. Louis,MO,Winter,317599,Arrest Made
26,Male,Black,1/21/2014,1,1,St. Louis,MO,Winter,317599,Arrest Made
22,Male,Black,1/26/2014,6,1,St. Louis,MO,Winter,317599,No Arrest
22,Male,Black,1/26/2014,6,1,St. Louis,MO,Winter,317599,No Arrest
19,Male,Black,1/26/2014,6,1,St. Louis,MO,Winter,317599,No Arrest
22,Male,Black,1/27/2014,0,1,St. Louis,MO,Winter,317599,No Arrest
17,Male,Black,1/28/2014,1,1,St. Louis,MO,Winter,317599,No Arrest
19,Male,Black,2/1/2014,5,2,St. Louis,MO,Winter,317599,No Arrest
39,Male,Black,2/3/2014,0,2,St. Louis,MO,Winter,317599,No Arrest
22,Male,White,2/10/2014,0,2,St. Louis,MO,Winter,317599,No Arrest
1,Female,Black,2/11/2014,1,2,St. Louis,MO,Winter,317599,Arrest Made
21,Male,Black,2/27/2014,3,2,St. Louis,MO,Winter,317599,Arrest Made
20,Male,White,3/1/2014,5,3,St. Louis,MO,Spring,317599,No Arrest
38,Male,Black,3/4/2014,1,3,St. Louis,MO,Spring,317599,No Arrest
37,Male,Black,3/5/2014,2,3,St. Louis,MO,Spring,317599,No Arrest
21,Male,Black,3/7/2014,4,3,St. Louis,MO,Spring,317599,No Arrest
40,Male,White,3/11/2014,1,3,St. Louis,MO,Spring,317599,Arrest Made
26,Male,Black,3/11/2014,1,3,St. Louis,MO,Spring,317599,No Arrest
15,Male,Black,3/14/2014,4,3,St. Louis,MO,Spring,317599,No Arrest
19,Male,Black,3/15/2014,5,3,St. Louis,MO,Spring,317599,Arrest Made
38,Male,Black,3/17/2014,0,3,St. Louis,MO,Spring,317599,No Arrest
31,Male,Black,3/20/2014,3,3,St. Louis,MO,Spring,317599,No Arrest
26,Female,Black,3/21/2014,4,3,St. Louis,MO,Spring,317599,Arrest Made
19,Male,Black,3/26/2014,2,3,St. Louis,MO,Spring,317599,Arrest Made
64,Female,Black,3/24/2014,0,3,St. Louis,MO,Spring,317599,Arrest Made
11,Male,Black,3/26/2014,2,3,St. Louis,MO,Spring,317599,No Arrest
28,Male,Black,3/30/2014,6,3,St. Louis,MO,Spring,317599,No Arrest
35,Male,Black,4/2/2014,2,4,St. Louis,MO,Spring,317599,No Arrest
25,Female,Black,4/2/2014,2,4,St. Louis,MO,Spring,317599,No Arrest
21,Female,Black,4/6/2014,6,4,St. Louis,MO,Spring,317599,Arrest Made
20,Male,Black,4/7/2014,0,4,St. Louis,MO,Spring,317599,No Arrest
41,Male,Black,4/7/2014,0,4,St. Louis,MO,Spring,317599,Arrest Made
19,Male,Black,4/10/2014,3,4,St. Louis,MO,Spring,317599,No Arrest
29,Male,Black,4/12/2014,5,4,St. Louis,MO,Spring,317599,No Arrest
18,Male,Black,4/18/2014,4,4,St. Louis,MO,Spring,317599,Arrest Made
16,Male,Black,4/22/2014,1,4,St. Louis,MO,Spring,317599,Arrest Made
56,Female,Black,4/20/2014,6,4,St. Louis,MO,Spring,317599,No Arrest
20,Male,Black,5/4/2014,6,5,St. Louis,MO,Spring,317599,Arrest Made
67,Male,Black,5/5/2014,0,5,St. Louis,MO,Spring,317599,Arrest Made
31,Male,Black,5/11/2014,6,5,St. Louis,MO,Spring,317599,Arrest Made
41,Male,Black,5/14/2014,2,5,St. Louis,MO,Spring,317599,No Arrest
19,Male,Black,5/18/2014,6,5,St. Louis,MO,Spring,317599,Arrest Made
41,Male,Black,5/19/2014,0,5,St. Louis,MO,Spring,317599,No Arrest
31,Male,White,5/19/2014,0,5,St. Louis,MO,Spring,317599,Arrest Made
32,Male,Black,5/27/2014,1,5,St. Louis,MO,Spring,317599,No Arrest
23,Male,Black,5/31/2014,5,5,St. Louis,MO,Spring,317599,No Arrest
24,Female,White,6/4/2014,2,6,St. Louis,MO,Summer,317599,Arrest Made
62,Male,Black,6/21/2014,5,6,St. Louis,MO,Summer,317599,Arrest Made
36,Female,Black,6/22/2014,6,6,St. Louis,MO,Summer,317599,No Arrest
26,Male,Black,6/22/2014,6,6,St. Louis,MO,Summer,317599,No Arrest
25,Male,Black,6/27/2014,4,6,St. Louis,MO,Summer,317599,Arrest Made
29,Male,Black,7/2/2014,2,7,St. Louis,MO,Summer,317599,No Arrest
28,Male,Black,7/4/2014,4,7,St. Louis,MO,Summer,317599,Arrest Made
28,Male,Black,7/5/2014,5,7,St. Louis,MO,Summer,317599,No Arrest
32,Male,Black,7/6/2014,6,7,St. Louis,MO,Summer,317599,No Arrest
32,Male,Black,7/9/2014,2,7,St. Louis,MO,Summer,317599,Arrest Made
25,Female,Black,7/9/2014,2,7,St. Louis,MO,Summer,317599,Arrest Made
38,Male,Black,7/16/2014,2,7,St. Louis,MO,Summer,317599,No Arrest
25,Female,Black,7/20/2014,6,7,St. Louis,MO,Summer,317599,Arrest Made
32,Male,Black,7/23/2014,2,7,St. Louis,MO,Summer,317599,Arrest Made
18,Male,Black,7/23/2014,2,7,St. Louis,MO,Summer,317599,No Arrest
19,Male,Hispanic,7/24/2014,3,7,St. Louis,MO,Summer,317599,Arrest Made
37,Male,Asian,7/29/2014,1,7,St. Louis,MO,Summer,317599,No Arrest
46,Female,Black,7/30/2014,2,7,St. Louis,MO,Summer,317599,Arrest Made
28,Female,Black,8/5/2014,1,8,St. Louis,MO,Summer,317599,Arrest Made
19,Male,Black,8/5/2014,1,8,St. Louis,MO,Summer,317599,Arrest Made
54,Male,Black,8/8/2014,4,8,St. Louis,MO,Summer,317599,Arrest Made
28,Male,Black,8/9/2014,5,8,St. Louis,MO,Summer,317599,Arrest Made
50,Male,Black,8/10/2014,6,8,St. Louis,MO,Summer,317599,No Arrest
46,Male,Black,8/18/2014,0,8,St. Louis,MO,Summer,317599,Arrest Made
19,Male,Black,8/19/2014,1,8,St. Louis,MO,Summer,317599,No Arrest
21,Male,Black,8/21/2014,3,8,St. Louis,MO,Summer,317599,No Arrest
20,Male,Black,8/23/2014,5,8,St. Louis,MO,Summer,317599,Arrest Made
36,Male,Black,8/23/2014,5,8,St. Louis,MO,Summer,317599,No Arrest
36,Male,Black,8/28/2014,3,8,St. Louis,MO,Summer,317599,No Arrest
40,Male,Black,8/29/2014,4,8,St. Louis,MO,Summer,317599,Arrest Made
19,Male,Black,8/29/2014,4,8,St. Louis,MO,Summer,317599,No Arrest
25,Male,Black,8/31/2014,6,8,St. Louis,MO,Summer,317599,No Arrest
18,Male,Black,9/3/2014,2,9,St. Louis,MO,Fall,317599,Arrest Made
50,Male,Black,9/4/2014,3,9,St. Louis,MO,Fall,317599,No Arrest
23,Male,Black,9/4/2014,3,9,St. Louis,MO,Fall,317599,Arrest Made
42,Female,Black,9/4/2014,3,9,St. Louis,MO,Fall,317599,No Arrest
17,Male,Black,9/4/2014,3,9,St. Louis,MO,Fall,317599,No Arrest
31,Male,Black,9/5/2014,4,9,St. Louis,MO,Fall,317599,Arrest Made
24,Male,Black,9/5/2014,4,9,St. Louis,MO,Fall,317599,Arrest Made
40,Male,Black,9/5/2014,4,9,St. Louis,MO,Fall,317599,No Arrest
33,Male,Black,9/7/2014,6,9,St. Louis,MO,Fall,317599,No Arrest
37,Male,White,9/15/2014,0,9,St. Louis,MO,Fall,317599,No Arrest
24,Male,Black,9/20/2014,5,9,St. Louis,MO,Fall,317599,Arrest Made
19,Male,Black,9/24/2014,2,9,St. Louis,MO,Fall,317599,No Arrest
28,Male,Black,9/25/2014,3,9,St. Louis,MO,Fall,317599,No Arrest
34,Male,Black,9/25/2014,3,9,St. Louis,MO,Fall,317599,No Arrest
22,Male,Black,9/27/2014,5,9,St. Louis,MO,Fall,317599,No Arrest
32,Male,Black,10/1/2014,2,10,St. Louis,MO,Fall,317599,Arrest Made
23,Male,Black,10/6/2014,0,10,St. Louis,MO,Fall,317599,No Arrest
25,Male,Black,10/6/2014,0,10,St. Louis,MO,Fall,317599,No Arrest
27,Male,Black,10/10/2014,4,10,St. Louis,MO,Fall,317599,No Arrest
52,Male,Black,10/14/2014,1,10,St. Louis,MO,Fall,317599,No Arrest
23,Male,Black,10/14/2014,1,10,St. Louis,MO,Fall,317599,Arrest Made
24,Male,Black,10/14/2014,1,10,St. Louis,MO,Fall,317599,Arrest Made
37,Male,White,10/14/2014,1,10,St. Louis,MO,Fall,317599,No Arrest
31,Male,Black,10/14/2014,1,10,St. Louis,MO,Fall,317599,No Arrest
30,Male,Black,10/17/2014,4,10,St. Louis,MO,Fall,317599,No Arrest
35,Female,Black,10/18/2014,5,10,St. Louis,MO,Fall,317599,No Arrest
29,Male,Black,10/19/2014,6,10,St. Louis,MO,Fall,317599,Arrest Made
29,Male,Black,10/21/2014,1,10,St. Louis,MO,Fall,317599,No Arrest
31,Male,Black,10/21/2014,1,10,St. Louis,MO,Fall,317599,No Arrest
55,Female,Black,10/21/2014,1,10,St. Louis,MO,Fall,317599,No Arrest
17,Male,Black,10/22/2014,2,10,St. Louis,MO,Fall,317599,Arrest Made
32,Male,Black,10/23/2014,3,10,St. Louis,MO,Fall,317599,No Arrest
31,Male,Black,10/24/2014,4,10,St. Louis,MO,Fall,317599,No Arrest
34,Male,Black,10/24/2014,4,10,St. Louis,MO,Fall,317599,No Arrest
34,Male,White,10/31/2014,4,10,St. Louis,MO,Fall,317599,No Arrest
47,Male,Black,11/2/2014,6,11,St. Louis,MO,Fall,317599,No Arrest
52,Male,Black,11/9/2014,6,11,St. Louis,MO,Fall,317599,Arrest Made
33,Male,White,11/10/2014,0,11,St. Louis,MO,Fall,317599,Arrest Made
21,Male,Black,11/10/2014,0,11,St. Louis,MO,Fall,317599,Arrest Made
31,Male,Black,11/11/2014,1,11,St. Louis,MO,Fall,317599,No Arrest
18,Male,Black,11/12/2014,2,11,St. Louis,MO,Fall,317599,No Arrest
16,Male,White,11/12/2014,2,11,St. Louis,MO,Fall,317599,Arrest Made
59,Female,Black,11/13/2014,3,11,St. Louis,MO,Fall,317599,Arrest Made
27,Male,Black,11/16/2014,6,11,St. Louis,MO,Fall,317599,Arrest Made
20,Male,Black,11/19/2014,2,11,St. Louis,MO,Fall,317599,No Arrest
17,Male,Black,11/19/2014,2,11,St. Louis,MO,Fall,317599,No Arrest
23,Male,Black,11/21/2014,4,11,St. Louis,MO,Fall,317599,No Arrest
28,Male,Black,11/22/2014,5,11,St. Louis,MO,Fall,317599,No Arrest
23,Male,Black,11/25/2014,1,11,St. Louis,MO,Fall,317599,No Arrest
29,Male,Black,11/28/2014,4,11,St. Louis,MO,Fall,317599,No Arrest
19,Male,Black,11/28/2014,4,11,St. Louis,MO,Fall,317599,Arrest Made
32,Male,White,11/30/2014,6,11,St. Louis,MO,Fall,317599,Arrest Made
63,Female,White,12/2/2014,1,12,St. Louis,MO,Winter,317599,No Arrest
24,Male,Black,12/3/2014,2,12,St. Louis,MO,Winter,317599,Arrest Made
34,Male,Black,12/4/2014,3,12,St. Louis,MO,Winter,317599,No Arrest
22,Female,Black,12/2/2014,1,12,St. Louis,MO,Winter,317599,Arrest Made
24,Male,Black,12/5/2014,4,12,St. Louis,MO,Winter,317599,No Arrest
26,Male,Black,12/6/2014,5,12,St. Louis,MO,Winter,317599,No Arrest
22,Male,Black,12/7/2014,6,12,St. Louis,MO,Winter,317599,No Arrest
29,Male,Black,12/8/2014,0,12,St. Louis,MO,Winter,317599,No Arrest
25,Male,Black,12/8/2014,0,12,St. Louis,MO,Winter,317599,Arrest Made
20,Female,Black,12/9/2014,1,12,St. Louis,MO,Winter,317599,No Arrest
29,Male,Black,12/14/2014,6,12,St. Louis,MO,Winter,317599,No Arrest
16,Female,Black,12/15/2014,0,12,St. Louis,MO,Winter,317599,Arrest Made
31,Female,White,12/16/2014,1,12,St. Louis,MO,Winter,317599,Arrest Made
35,Male,Hispanic,12/21/2014,6,12,St. Louis,MO,Winter,317599,Arrest Made
25,Male,Black,12/23/2014,1,12,St. Louis,MO,Winter,317599,Arrest Made
27,Male,Black,12/23/2014,1,12,St. Louis,MO,Winter,317599,No Arrest
20,Male,Black,12/24/2014,2,12,St. Louis,MO,Winter,317599,No Arrest
20,Male,Black,12/24/2014,2,12,St. Louis,MO,Winter,317599,No Arrest
21,Male,Black,12/24/2014,2,12,St. Louis,MO,Winter,317599,No Arrest
24,Male,Black,12/26/2014,4,12,St. Louis,MO,Winter,317599,No Arrest
48,Female,Black,12/29/2014,0,12,St. Louis,MO,Winter,317599,No Arrest
22,Female,Black,7/17/2009,4,7,St. Louis,MO,Summer,318842,Arrest Made
54,Male,Black,12/21/2013,5,12,St. Louis,MO,Winter,318624,Arrest Made
50,Male,Black,11/17/2014,0,11,St. Louis,MO,Fall,317599,No Arrest
20,Male,Black,1/3/2015,5,1,St. Louis,MO,Winter,316268,No Arrest
19,Male,White,1/11/2015,6,1,St. Louis,MO,Winter,316268,Arrest Made
34,Male,Black,1/14/2015,2,1,St. Louis,MO,Winter,316268,Arrest Made
19,Male,Black,1/15/2015,3,1,St. Louis,MO,Winter,316268,Arrest Made
21,Male,Black,1/15/2015,3,1,St. Louis,MO,Winter,316268,No Arrest
20,Male,Black,1/15/2015,3,1,St. Louis,MO,Winter,316268,No Arrest
50,Male,White,1/15/2015,3,1,St. Louis,MO,Winter,316268,No Arrest
31,Female,Black,1/15/2015,3,1,St. Louis,MO,Winter,316268,Arrest Made
36,Male,Black,1/15/2015,3,1,St. Louis,MO,Winter,316268,No Arrest
37,Female,White,1/16/2015,4,1,St. Louis,MO,Winter,316268,Arrest Made
32,Male,Black,1/18/2015,6,1,St. Louis,MO,Winter,316268,Arrest Made
17,Male,Black,1/18/2015,6,1,St. Louis,MO,Winter,316268,No Arrest
18,Male,Black,1/19/2015,0,1,St. Louis,MO,Winter,316268,No Arrest
20,Male,Black,1/20/2015,1,1,St. Louis,MO,Winter,316268,Arrest Made
20,Male,Black,1/27/2015,1,1,St. Louis,MO,Winter,316268,Arrest Made
23,Male,Black,1/30/2015,4,1,St. Louis,MO,Winter,316268,No Arrest
60,Male,Black,2/5/2015,3,2,St. Louis,MO,Winter,316268,Arrest Made
48,Male,Black,2/9/2015,0,2,St. Louis,MO,Winter,316268,No Arrest
22,Male,Black,2/10/2015,1,2,St. Louis,MO,Winter,316268,No Arrest
51,Female,White,2/13/2015,4,2,St. Louis,MO,Winter,316268,No Arrest
40,Male,Black,2/14/2015,5,2,St. Louis,MO,Winter,316268,Arrest Made
24,Male,White,2/15/2015,6,2,St. Louis,MO,Winter,316268,No Arrest
43,Male,Black,2/19/2015,3,2,St. Louis,MO,Winter,316268,No Arrest
37,Female,Black,2/25/2015,2,2,St. Louis,MO,Winter,316268,No Arrest
6,Male,Black,3/11/2015,2,3,St. Louis,MO,Spring,316268,No Arrest
30,Male,Black,3/14/2015,5,3,St. Louis,MO,Spring,316268,No Arrest
20,Male,Black,3/18/2015,2,3,St. Louis,MO,Spring,316268,Arrest Made
20,Male,Black,3/18/2015,2,3,St. Louis,MO,Spring,316268,Arrest Made
26,Male,Black,3/23/2015,0,3,St. Louis,MO,Spring,316268,No Arrest
47,Male,White,3/27/2015,4,3,St. Louis,MO,Spring,316268,Arrest Made
23,Female,White,3/27/2015,4,3,St. Louis,MO,Spring,316268,Arrest Made
54,Female,White,3/27/2015,4,3,St. Louis,MO,Spring,316268,Arrest Made
23,Male,Black,3/30/2015,0,3,St. Louis,MO,Spring,316268,No Arrest
25,Female,Black,3/30/2015,0,3,St. Louis,MO,Spring,316268,No Arrest
39,Male,Black,4/1/2015,2,4,St. Louis,MO,Spring,316268,No Arrest
42,Male,Black,4/2/2015,3,4,St. Louis,MO,Spring,316268,Arrest Made
21,Male,Black,4/3/2015,4,4,St. Louis,MO,Spring,316268,Arrest Made
27,Male,Black,4/4/2015,5,4,St. Louis,MO,Spring,316268,No Arrest
32,Male,Black,4/4/2015,5,4,St. Louis,MO,Spring,316268,Arrest Made
35,Male,Black,4/10/2015,4,4,St. Louis,MO,Spring,316268,Arrest Made
27,Male,Black,4/11/2015,5,4,St. Louis,MO,Spring,316268,No Arrest
35,Female,Black,4/13/2015,0,4,St. Louis,MO,Spring,316268,No Arrest
45,Female,Black,4/16/2015,3,4,St. Louis,MO,Spring,316268,No Arrest
20,Male,Black,4/16/2015,3,4,St. Louis,MO,Spring,316268,No Arrest
23,Male,Black,4/17/2015,4,4,St. Louis,MO,Spring,316268,No Arrest
24,Male,Black,4/17/2015,4,4,St. Louis,MO,Spring,316268,No Arrest
23,Male,Black,4/20/2015,0,4,St. Louis,MO,Spring,316268,Arrest Made
20,Male,Black,4/22/2015,2,4,St. Louis,MO,Spring,316268,Arrest Made
21,Male,Black,4/22/2015,2,4,St. Louis,MO,Spring,316268,Arrest Made
22,Male,Black,4/23/2015,3,4,St. Louis,MO,Spring,316268,No Arrest
25,Male,Black,4/24/2015,4,4,St. Louis,MO,Spring,316268,No Arrest
22,Male,Black,4/29/2015,2,4,St. Louis,MO,Spring,316268,Arrest Made
22,Female,Black,4/29/2015,2,4,St. Louis,MO,Spring,316268,No Arrest
25,Female,Black,4/29/2015,2,4,St. Louis,MO,Spring,316268,No Arrest
41,Male,Black,5/1/2015,4,5,St. Louis,MO,Spring,316268,No Arrest
29,Male,Black,5/2/2015,5,5,St. Louis,MO,Spring,316268,No Arrest
20,Female,Black,5/2/2015,5,5,St. Louis,MO,Spring,316268,Arrest Made
15,Female,Black,5/2/2015,5,5,St. Louis,MO,Spring,316268,Arrest Made
21,Male,Black,5/5/2015,1,5,St. Louis,MO,Spring,316268,No Arrest
23,Male,Black,5/10/2015,6,5,St. Louis,MO,Spring,316268,No Arrest
24,Male,Black,5/10/2015,6,5,St. Louis,MO,Spring,316268,Arrest Made
20,Male,Black,5/12/2015,1,5,St. Louis,MO,Spring,316268,Arrest Made
21,Male,Black,5/14/2015,3,5,St. Louis,MO,Spring,316268,No Arrest
24,Female,Black,5/21/2015,3,5,St. Louis,MO,Spring,316268,No Arrest
25,Male,Black,5/22/2015,4,5,St. Louis,MO,Spring,316268,No Arrest
21,Male,Black,5/25/2015,0,5,St. Louis,MO,Spring,316268,No Arrest
28,Male,Black,5/27/2015,2,5,St. Louis,MO,Spring,316268,Arrest Made
23,Male,Black,5/28/2015,3,5,St. Louis,MO,Spring,316268,No Arrest
24,Male,Black,5/29/2015,4,5,St. Louis,MO,Spring,316268,No Arrest
26,Male,Black,6/2/2015,1,6,St. Louis,MO,Summer,316268,Arrest Made
25,Female,Black,6/2/2015,1,6,St. Louis,MO,Summer,316268,Arrest Made
20,Male,Black,6/4/2015,3,6,St. Louis,MO,Summer,316268,No Arrest
26,Male,Black,6/6/2015,5,6,St. Louis,MO,Summer,316268,Arrest Made
23,Male,Black,6/7/2015,6,6,St. Louis,MO,Summer,316268,Arrest Made
42,Female,Black,6/5/2015,4,6,St. Louis,MO,Summer,316268,No Arrest
27,Female,Black,6/9/2015,1,6,St. Louis,MO,Summer,316268,No Arrest
54,Male,Black,6/10/2015,2,6,St. Louis,MO,Summer,316268,No Arrest
24,Male,Black,6/15/2015,0,6,St. Louis,MO,Summer,316268,No Arrest
37,Male,Black,6/16/2015,1,6,St. Louis,MO,Summer,316268,No Arrest
33,Male,Black,6/16/2015,1,6,St. Louis,MO,Summer,316268,No Arrest
40,Male,Black,6/16/2015,1,6,St. Louis,MO,Summer,316268,No Arrest
